iteration,seed,algorithm,final_objective_value,n_iter_opt,x0,x1
132,132,ES,9.685271534428702e-15,45,1.0981799727160891e-05,9.105976447090056
133,133,ES,8.001790643789576e-11,41,1.1039255934162927e-05,9.058646539115228
134,134,ES,4.7180995115654755e-09,501,9.8712744793628,1.013076892965975e-05
135,135,ES,2.7943954054152902e-12,44,1.0981946621459334e-05,9.105868985127119
136,136,ES,5.043628758855956e-11,52,9.161285595119697,1.091545524013775e-05
137,137,ES,5.736075006623636e-11,51,9.040856503237356,1.1060916329828182e-05
138,138,ES,1.6286883452760788e-11,50,1.102454860073408e-05,9.070673006518932
139,139,ES,6.812932512021635e-11,53,1.0903943398506183e-05,9.170952316036416
140,140,ES,4.594729775154423e-11,35,1.0922425809254072e-05,9.155514168041114
141,141,ES,5.176963351932284e-12,53,9.092788849027935,1.0997706922306522e-05
142,142,ES,9.5539681206456e-11,50,1.0901905081844042e-05,9.172770615354976
143,143,ES,9.91158510068274e-11,54,1.0878173796105918e-05,9.192682274521717
144,144,ES,6.223646609282732e-12,46,1.1004592700629942e-05,9.087127177977456
145,145,ES,4.6242206231306506e-11,39,9.09973633747329,1.0989255067469468e-05
146,146,ES,6.114023418013092e-11,49,9.15351302886665,1.0924702355761274e-05
147,147,ES,4.517870758213863e-11,42,9.16930709483929,1.0905952106597854e-05
148,148,ES,5.138306742908666e-11,55,1.1022803256970074e-05,9.072047317761339
149,149,ES,4.378667872464471e-11,55,1.0908674835283406e-05,9.16700399836868
150,150,ES,1.59790887034785e-09,501,1.0465959103069484e-05,9.554733995411487
151,151,ES,5.2437554877150495e-11,51,1.0993888994168834e-05,9.096027395974804
152,152,ES,2.0191045747384062e-11,45,1.1030165951402594e-05,9.066047727798477
153,153,ES,7.068313387065926e-11,45,9.072288588481335,1.1022659822119613e-05
154,154,ES,5.0987356017901463e-11,52,1.1055773743640185e-05,9.045063682248275
155,155,ES,9.713596214157905e-12,54,9.110357776689415,1.0976483494593415e-05
156,156,ES,9.131143557560756e-11,32,1.105383065812565e-05,9.04669900571578
157,157,ES,1.8824368927537193e-11,48,9.071796221204574,1.1023197623615932e-05
158,158,ES,1.0200999898994605e-08,501,99.99999999695929,1.0000000000310467e-06
159,159,ES,6.640154677907928e-12,57,1.099427747497299e-05,9.095661854478
160,160,ES,4.69766703272822e-11,49,1.097649759053349e-05,9.11043645364671
161,161,ES,4.544786311791158e-11,50,9.146694584937537,1.0932967437816829e-05
162,162,ES,3.777635126543504e-11,48,9.14186745612121,1.093873647370282e-05
163,163,ES,4.263881600191099e-11,53,1.1051648085726814e-05,9.048426635730689
164,164,ES,1.0200999898994605e-08,501,1.0000000000241978e-06,99.99999999764997
165,165,ES,7.587099176981974e-11,43,1.0889940631121455e-05,9.182815950515819
166,166,ES,6.523814006938608e-11,49,9.053594602152396,1.1045275983830507e-05
167,167,ES,5.533326752797059e-11,42,1.0944585161636032e-05,9.136877546522598
168,168,ES,6.485791990989408e-12,53,1.0968325307944488e-05,9.117141640036216
169,169,ES,3.828516392165866e-09,501,9.428582712519507,1.0605475212885802e-05
170,170,ES,5.0496840031619876e-11,25,1.1054795009954407e-05,9.04586639965382
171,171,ES,1.0200999898994605e-08,501,99.9999999961079,1.0000000000390062e-06
172,172,ES,5.071276886982006e-11,45,1.0989968040917711e-05,9.09914311775215
173,173,ES,3.490362812868177e-11,50,9.161196137350695,1.0915598734165626e-05
174,174,ES,8.991374206439907e-11,33,1.0961022879200222e-05,9.123320945980021
175,175,ES,7.941260433904889e-11,56,9.168129205337838,1.0907416004304602e-05
176,176,ES,6.330858904172258e-11,40,1.0982423190812155e-05,9.105386182954827
177,177,ES,6.160585303159576e-12,53,1.100853996717145e-05,9.08385851025583
178,178,ES,2.5922721202533677e-11,39,9.067971965079542,1.1027854665809817e-05
179,179,ES,8.22859041384734e-12,46,1.0966704101113317e-05,9.118532980594322
180,180,ES,4.294805217402049e-11,49,1.1026376656047615e-05,9.069116288912348
181,181,ES,2.2829107859953472e-12,42,1.0980815517597061e-05,9.106805479035703
182,182,ES,7.24021992826954e-11,49,9.134893585781851,1.0947121722386235e-05
183,183,ES,2.4507167102766497e-11,43,9.063168754198436,1.1033680924165439e-05
184,184,ES,3.805773500999813e-11,43,1.0923402790365923e-05,9.154625991238651
185,185,ES,2.5806861511223542e-12,46,9.112665036578049,1.0973753950487203e-05
186,186,ES,6.145892343207601e-11,54,9.078456858321665,1.1015008470237915e-05
187,187,ES,1.1263452185300203e-12,50,9.103486756821269,1.098481325822945e-05
188,188,ES,5.947213998884866e-11,50,9.10910926574732,1.0977937203786618e-05
189,189,ES,7.319191407316109e-11,53,9.153170719531566,1.0925251396411188e-05
190,190,ES,6.584795744209783e-11,46,1.0911867599483461e-05,9.164286077165967
191,191,ES,6.693986719425764e-11,49,1.1064955967678842e-05,9.037564072187795
192,192,ES,9.758202895586093e-12,53,9.106274603672398,1.0981473404912135e-05
193,193,ES,3.995265233825519e-11,54,1.092972162971537e-05,9.149324562934975
194,194,ES,5.030795765637449e-11,33,1.1046283769889659e-05,9.052784335534703
195,195,ES,8.90437863507293e-11,51,1.1030328270810611e-05,9.0659885210054
196,196,ES,3.663180301101639e-11,49,9.124461183790896,1.0959613888941742e-05
197,197,ES,5.394928671566283e-11,43,9.085958331845351,1.100591669072458e-05
198,198,ES,3.640487884681509e-11,48,1.098679545168632e-05,9.101780313568353
199,199,ES,2.6057429056458932e-11,50,9.071600961331926,1.1023449396183767e-05
200,200,ES,6.973725920471451e-11,44,1.0934542882206128e-05,9.145395599238991
201,201,ES,6.096885365029283e-11,54,1.0974767000373128e-05,9.111739827777013
202,202,ES,4.8263524058209244e-11,40,9.160904859605125,1.0915993183504348e-05
203,203,ES,4.877785556581509e-11,44,1.0903624221704429e-05,9.171271210111513
204,204,ES,7.51053601520631e-11,39,9.038167052732751,1.1064146797554665e-05
205,205,ES,1.771362604919701e-11,52,9.069752505073188,1.1025647342716553e-05
206,206,ES,2.6930724442722983e-11,46,1.0973394299049593e-05,9.112903775980163
207,207,ES,7.872380370260941e-11,50,1.0977514764226548e-05,9.109610745177541
208,208,ES,3.8352943149681597e-11,59,1.0985026769491789e-05,9.103356836207887
209,209,ES,5.523659064987618e-12,43,9.08521805334229,1.100689447655165e-05
210,210,ES,9.851348550575801e-11,45,1.0873101462295523e-05,9.197033295115839
211,211,ES,7.396753131456819e-12,54,9.119663862139022,1.0965341495761713e-05
212,212,ES,9.117958911495634e-11,44,9.055065535741226,1.1043458227758488e-05
213,213,ES,1.1907966587050423e-11,38,1.0943220028770792e-05,9.138079016030858
214,214,ES,9.306218013432062e-11,51,1.0977395598679639e-05,9.109541068341898
215,215,ES,6.214050548664445e-11,39,9.118482426013975,1.0966651971946713e-05
216,216,ES,7.875759265100062e-11,38,1.1058650050992574e-05,9.042742114348602
217,217,ES,1.5303349929087005e-11,53,9.142225158230719,1.0938260682703999e-05
218,218,ES,6.211857113668001e-11,50,9.13743401903289,1.0944069389855655e-05
219,219,ES,1.2037839465949502e-11,51,9.099457007568327,1.0989703996486485e-05
220,220,ES,2.9485718937418485e-11,54,1.1011372541289437e-05,9.081562618608888
221,221,ES,7.1016282006392e-11,22,1.0900373125393032e-05,9.174038007764727
222,222,ES,5.158517465816188e-11,54,1.0969746463932968e-05,9.115916222136969
223,223,ES,8.6269681093475e-12,50,1.0949903746301778e-05,9.13249403774117
224,224,ES,9.878855009179931e-11,47,9.136412335879191,1.0945318012743158e-05
225,225,ES,4.432133664283339e-11,53,9.049469467909638,1.1050351413489089e-05
226,226,ES,1.0541685230490952e-11,46,9.088304201288334,1.1003124476526906e-05
227,227,ES,1.030989988166713e-11,46,1.0967778254899715e-05,9.117643813622045
228,228,ES,7.862452480935423e-11,59,9.028898609791632,1.1075558219124887e-05
229,229,ES,6.074035191871337e-11,35,9.046039616572399,1.1054519311957743e-05
230,230,ES,5.395190380789969e-11,52,9.058439320551283,1.1039484632676269e-05
231,231,ES,1.205769236956311e-11,54,9.137382165154488,1.0944044661252099e-05
232,232,ES,4.514262059235899e-11,26,1.0966611728054411e-05,9.118526698098545
233,233,ES,5.78319368991083e-11,56,1.0971816704519528e-05,9.114192054343595
234,234,ES,5.7273903772054664e-11,47,9.040404158035718,1.1061466360168861e-05
235,235,ES,6.220246787906237e-11,47,1.0940505675948001e-05,9.140409011315674
236,236,ES,8.921378693213891e-11,48,9.109409057080837,1.0977764114725503e-05
237,237,ES,5.931551831691659e-11,51,1.0905453912654752e-05,9.16975755050996
238,238,ES,9.635140660451359e-11,49,1.1085707846344193e-05,9.020619733586285
239,239,ES,5.6005564967623015e-11,46,1.1049298143437216e-05,9.050312117871478
240,240,ES,8.768429654890403e-11,55,9.115765560329542,1.0970107756866144e-05
241,241,ES,6.553618267784974e-11,48,1.0890282414125987e-05,9.18250449006483
242,242,ES,2.8248492702669876e-11,50,9.097476192725253,1.0992117012170314e-05
243,243,ES,8.781447514191492e-11,46,1.0907999839799642e-05,9.167645033750528
244,244,ES,1.9384752764620327e-11,42,1.1009105175994666e-05,9.083423148827395
245,245,ES,8.654752569459e-11,40,9.191801142518823,1.0879285887319743e-05
246,246,ES,1.1251760545756235e-12,40,1.0992442572757143e-05,9.097155762866064
247,247,ES,7.704467822400375e-11,51,1.1019258293352007e-05,9.074947831750855
248,248,ES,2.1983220889882114e-11,48,1.103034946507459e-05,9.065907581820126
249,249,ES,2.286383745570821e-11,53,1.092819526718313e-05,9.150639692152348
250,250,ES,1.8354356353155435e-11,40,1.1007185924637873e-05,9.085006757706845
251,251,ES,5.452738106803008e-12,59,1.0984621887930794e-05,9.103657178435483
252,252,ES,5.427974436779606e-11,52,1.1059195281361091e-05,9.042261380322554
253,253,ES,3.985890957449037e-11,51,1.0988621204710265e-05,9.100379954536649
254,254,ES,1.8665672416370484e-11,45,1.0943841713446304e-05,9.137583453901604
255,255,ES,9.105653497698576e-11,36,1.1075792374524965e-05,9.028731872905892
256,256,ES,8.992721863304259e-11,47,1.0948892696609195e-05,9.133261332373593
257,257,ES,5.5139098424762595e-11,48,9.136991080856983,1.0944594628851154e-05
258,258,ES,1.6992566472783146e-11,51,1.1004267176618354e-05,9.08735154039017
259,259,ES,2.076326319785979e-11,47,9.145456533627973,1.0934409763263775e-05
260,260,ES,8.405155641162804e-11,42,9.047473174750808,1.1052739856399004e-05
261,261,ES,8.696890341106233e-11,41,1.0994113272918506e-05,9.095692586686551
262,262,ES,9.697815027716955e-11,50,9.162387329258388,1.0914271262735535e-05
263,263,ES,5.6137943371381756e-11,47,1.1027026043771116e-05,9.068684582422037
264,264,ES,8.665188317382659e-11,39,1.1029938333704135e-05,9.066159842966162
265,265,ES,7.13109957066824e-11,41,9.040158119270528,1.1061796555336907e-05
266,266,ES,1.699060632822058e-11,49,9.070924155783892,1.1024248541468752e-05
267,267,ES,9.65448216509982e-11,52,9.048088340966052,1.1051977506648343e-05
268,268,ES,1.1010640325261898e-11,53,9.133988345128687,1.0948104746940985e-05
269,269,ES,5.4065957549320195e-11,39,9.158559679843817,1.0918799407526586e-05
270,270,ES,2.8709472701541948e-11,39,9.05851402709532,1.1039339648875869e-05
271,271,ES,4.087468624622272e-11,46,1.093632461396678e-05,9.143884897140866
272,272,ES,1.0982011196325374e-11,52,1.0944785297303145e-05,9.136769866182991
273,273,ES,2.9012822423746632e-11,42,1.0936277940433123e-05,9.143911084592071
274,274,ES,1.3873144684044393e-11,38,1.0964401111103068e-05,9.120456031352246
275,275,ES,5.6708485978426996e-11,49,9.042971676541857,1.105828598348183e-05
276,276,ES,2.4481528079312558e-11,45,9.147613707327341,1.0931836194120711e-05
277,277,ES,3.436939000385793e-11,39,1.0994582505290043e-05,9.09544079330322
278,278,ES,9.856702647770213e-11,52,9.0658475165356,1.1030505865833276e-05
279,279,ES,4.481945193876214e-12,60,9.106482027638313,1.0981212214609492e-05
280,280,ES,9.394736895806953e-11,47,9.146493513768416,1.093305682479594e-05
281,281,ES,7.893222049801194e-11,44,9.092600053103297,1.099785800404486e-05
282,282,ES,9.367317306752443e-11,25,9.195671008745977,1.0874707421435383e-05
283,283,ES,6.091893428043938e-11,48,1.0921327654501429e-05,9.15634408718478
284,284,ES,7.482371369089617e-11,56,9.118292532074515,1.0966871796535319e-05
285,285,ES,3.920329267805884e-11,39,9.161255721603004,1.0915510835102073e-05
286,286,ES,3.930592763481308e-11,34,9.142108797458521,1.0938341417475633e-05
287,287,ES,2.965861015987764e-11,48,9.151577833278548,1.09270509411037e-05
288,288,ES,3.5711751689044987e-11,44,1.1008934915883748e-05,9.08358013670362
289,289,ES,3.1418100210849173e-11,41,1.0959321414789896e-05,9.124604788660466
290,290,ES,8.350668312806108e-12,53,1.0950121499954822e-05,9.13231364298381
291,291,ES,5.3243609525093314e-11,49,9.146474151800788,1.0933110575107723e-05
292,292,ES,4.453371392270459e-11,36,9.134463373000681,1.094761550017043e-05
293,293,ES,4.918443585505436e-11,61,1.1012927227319624e-05,9.0802960569124
294,294,ES,1.2047683077656335e-11,50,1.1014868323207713e-05,9.07862299771932
295,295,ES,9.185402364925724e-11,52,9.134138484930451,1.0948039534839336e-05
296,296,ES,4.06295541698563e-11,50,9.141853088792171,1.0938756840154732e-05
297,297,ES,8.661292420505326e-11,46,9.194434048364993,1.0876136599142673e-05
298,298,ES,5.745594096587212e-11,44,9.039527347508034,1.1062519936022578e-05
299,299,ES,1.1770876918991911e-11,49,1.1017045563477692e-05,9.076834102447165
